event_id,timestamp,property_code,person_id,direction,access_point
E0007282,2025-07-25 14:01:00,BEL-LG,P100144,OUT,Gate A
E0004137,2025-07-01 08:39:00,BHM-PR,P100403,IN,Gate B
E0009485,2025-08-10 08:58:00,NRW-QP,P100310,IN,Turnstile 1
E0012464,2025-07-04 16:52:00,BEL-LG,X288055,OUT,Gate B
E0007418,2025-07-26 09:06:00,NRW-QP,P100514,IN,Reception
E0002224,2025-06-18 16:24:00,MCH-CC,P100340,OUT,Turnstile 1
E0004197,2025-07-01 11:21:00,GLW-CL,P100026,IN,Turnstile 1
E0002585,2025-06-20 09:39:00,NRW-QP,P100200,IN,Turnstile 1
E0010959,2025-08-21 13:38:00+01:00,LDN-HQ,P100126,OUT,Gate B
E0011545,2025-08-25 16:39:00,NRW-QP,P100429,OUT,Gate A
E0005082,2025-07-08 20:29:00Z,NRW-QP,P100188,OUT,Gate A
E0010655,2025-08-18 11:53:00,CDF-BY,P100433,IN,Gate A
E0009372,2025-08-09 20:09:00,EDI-EX,P100242,OUT,Gate A
E0012028,2025-08-28 11:50:00,NRW-QP,P100622,IN,Gate B
E0010720,19/08/2025 08:14,NRW-QP,P100180,IN,Gate B
E0004735,2025-07-06 11:15:00,EDI-EX,P100474,IN,Reception
E0008375,2025-08-02 16:31:00,MCH-CC,P100434,OUT,Gate B
E0001466,2025-06-12 11:46:00,BEL-LG,P100481,IN,Gate B
E0004594,2025-07-04 10:59:00,MCH-CC,P100048,IN,Gate B
E0002235,2025-06-18 10:16:00,GLW-CL,P100599,IN,Gate B
E0008052,2025-07-31 08:08:00,GLW-CL,P100211,IN,Reception
E0003904,2025-06-29 13:31:00,BEL-LG,P100507,OUT,Gate B
E0005841,2025-07-13 09:03:00,BHM-PR,P100336,IN,Gate B
E0000284,2025-06-02 07:44:00,BHM-PR,P100181,IN,Gate B
E0012190,2025-08-29 11:04:00,LDN-HQ,P100581,IN,Turnstile 1
E0009815,2025-08-12 17:05:00,BEL-LG,P100155,OUT,Turnstile 1
E0011278,2025-08-23 14:54:00Z,EDI-EX,P100093,OUT,Gate A
E0006176,2025-07-16 11:58:00,NRW-QP,P100310,IN,Reception
E0009038,2025-08-07 07:35:00,BEL-LG,P100619,IN,Gate B
E0008450,2025-08-03 07:23:00,LDS-AR,P100459,OUT,Gate A
E0004152,2025-07-01 16:31:00,BEL-LG,P100253,OUT,Reception
E0008185,2025-08-01 11:32:00,GLW-CL,P100585,IN,Reception
E0005939,2025-07-14 07:08:00,LDN-HQ,P100306,IN,Gate A
E0012716,2025-07-26 11:06:00,GLW-CL,X282754,IN,Gate A
E0012813,2025-07-21 08:47:00,LDS-AR,X230923,OUT,Gate B
E0011918,2025-08-27 07:38:00,BRI-01,P100645,IN,Gate B
E0002122,2025-06-17 10:05:00,CDF-BY,P100502,IN,Gate A
E0009061,2025-08-07 09:32:00,GLW-CL,P100561,IN,Turnstile 1
E0012210,2025-08-30 09:23:00,CDF-BY,P100213,IN,Reception
E0005013,2025-07-07 09:26:00,bri_01,P100125,IN,Reception
E0005860,2025-07-13 21:48:00,BHM-PR,P100262,OUT,Reception
E0012705,2025-06-26 17:31:00,EDI-EX,X201047,IN,Gate B
E0008605,2025-08-05 11:42:00,BEL-LG,P100481,IN,Turnstile 1
E0003162,2025-06-24 08:36:00,LDS-AR,P100042,IN,Gate B
E0002631,2025-06-20 10:08:00,CDF-BY,P100338,IN,Gate B
E0010417,2025-08-16 10:12:00,BRI-01,P100559,IN,Gate B
E0011196,2025-08-22 09:33:00,NRW-QP,P100104,IN,Gate B
E0011895,2025-08-27 08:30:00,EDI-EX,P100451,IN,Gate A
E0011803,2025-08-26 07:40:00,CDF-BY,P100364,IN,Gate A
E0001204,2025-06-10 11:58:00,BEL-LG,P100619,IN,Gate B
E0006848,2025-07-22 19:43:00,LDN-HQ,P100527,OUT,Turnstile 1
E0008923,2025-08-06 10:48:00,BEL-LG,P100234,IN,Gate A
E0000617,2025-06-05 09:52:00,GLW-CL,P100455,IN,Gate A
E0001927,2025-06-16 15:08:00,NRW-QP,P100278,OUT,Gate A
E0003115,2025-06-24 16:06:00,BHM-PR,P100099,OUT,Turnstile 1
E0002642,2025-06-20 16:32:00,EDI-EX,P100375,OUT,Gate A
E0011591,2025-08-25 11:28:00,MCH-CC,P100407,IN,Reception
E0011794,2025-08-26 07:39:00,MCH-CC,P100022,IN,Gate B
E0002563,20/06/2025 09:50,MCH-CC,P100346,IN,Gate B
E0011026,2025-08-21 07:44:00,LDS-AR,P100355,IN,Gate B
E0002729,21/06/2025 09:43,NRW-QP,P100246,IN,Gate B
E0006313,2025-07-17 10:14:00,MCH-CC,P100312,IN,Gate A
E0005729,2025-07-12 15:54:00,EDI-EX,P100615,OUT,Gate A
E0006714,2025-07-21 10:47:00,LDS-AR,P100425,IN,Gate A
E0010437,2025-08-16 07:38:00,LDS-AR,P100242,IN,Turnstile 1
E0011069,2025-08-22 18:05:00,EDI-EX,P100521,OUT,Gate A
E0002127,2025-06-17 21:45:00,LDS-AR,P100459,OUT,Reception
E0009390,2025-08-09 14:06:00,MCH-CC,P100192,OUT,Gate B
E0010836,2025-08-19 21:46:00,EDI-EX,P100474,OUT,Gate A
E0011568,2025-08-25 17:58:00,NRW-QP,P100320,OUT,Turnstile 1
E0009288,2025-08-08 19:53:00,NRW-QP,P100246,OUT,Turnstile 1
E0000806,2025-06-07 15:24:00,BRI-01,P100159,OUT,Gate B
E0004695,05/07/2025 07:36,BRI-01,P100431,IN,Gate A
E0009566,2025-08-10 20:18:00,mch_cc,P100571,OUT,Reception
E0009118,2025-08-08 08:58:00,MCH-CC,P100324,IN,Gate A
E0009629,2025-08-11 19:00:00,MCH-CC,P100044,OUT,Gate A
E0003141,2025-06-24 16:04:00,BRI-01,P100431,OUT,Gate A
E0004281,2025-07-02 18:02:00,BEL-LG,P100234,OUT,Gate B
E0005339,2025-07-10 17:37:00,LDN-HQ,P100185,OUT,Reception
E0009925,2025-08-13 17:01:00,LDN-HQ,P100126,OUT,Gate B
E0000567,2025-06-05 21:06:00,GLW-CL,P100473,OUT,Gate A
E0011974,2025-08-27 07:21:00,BEL-LG,P100427,IN,Gate A
E0000548,2025-06-04 16:56:00,BRI-01,P100165,OUT,Gate A
E0000027,2025-06-01 13:20:00,BEL-LG,P100082,OUT,Reception
E0001068,2025-06-09 17:13:00,NRW-QP,P100310,OUT,Gate B
E0003919,2025-06-29 14:41:00,BEL-LG,P100047,OUT,Gate A
E0004487,2025-07-04 07:19:00,BEL-LG,P100552,IN,Gate B
E0008646,2025-08-05 18:25:00,mch_cc,P100415,OUT,Reception
E0005399,10/07/2025 08:26,GLW-CL,P100069,IN,Reception
E0009090,2025-08-07 09:25:00,CDF-BY,P100054,IN,Reception
E0006189,2025-07-16 09:24:00,CDF-BY,P100447,IN,Gate A
E0011194,2025-08-22 08:50:00,LDN-HQ,P100531,IN,Turnstile 1
E0010364,2025-08-16 14:03:00,BEL-LG,P100565,OUT,Gate A
E0001222,10/06/2025 11:57,GLW-CL,P100212,IN,Gate B
E0008424,2025-08-03 20:35:00,EDI-EX,P100575,OUT,Reception
E0002549,2025-06-20 18:37:00,LDS-AR,P100210,OUT,Turnstile 1
E0012458,2025-08-21 18:25:00,BHM-PR,X295526,OUT,Gate A
E0000438,2025-06-03 10:47:00,GLW-CL,P100091,IN,Gate A
E0007607,2025-07-28 07:15:00,EDI-EX,P100237,IN,Reception
E0011132,22/08/2025 09:30,NRW-QP,P100428,IN,Reception
E0007717,2025-07-28 09:05:00,LDS-AR,P100199,IN,Gate B
E0001862,2025-06-15 08:10:00,GLW-CL,P100347,IN,Turnstile 1
E0002700,2025-06-21 07:39:00,CDF-BY,P100315,IN,Reception
E0010109,2025-08-14 15:24:00,BHM-PR,P100101,OUT,Gate B
E0008072,2025-07-31 09:45:00,CDF-BY,P100574,IN,Turnstile 1
E0002482,2025-06-20 09:19:00,NRW-QP,P100076,IN,Gate A
E0006959,2025-07-22 08:12:00,GLW-CL,P100211,IN,Gate A
E0011091,2025-08-22 09:33:00,LDN-HQ,P100337,IN,Reception
E0002707,2025-06-21 21:49:00,CDF-BY,P100364,OUT,Gate B
E0007625,2025-07-28 13:37:00,BRI-01,P100274,OUT,Reception
E0000327,2025-06-02 14:25:00,NRW-QP,P100552,OUT,Reception
E0005136,2025-07-09 11:40:00,LDN-HQ,P100170,IN,Gate A
E0005326,2025-07-10 08:43:00,LDN-HQ,P100306,IN,Turnstile 1
E0002500,20/06/2025 07:33,BEL-LG,P100343,IN,Gate B
E0001005,2025-06-09 18:07:00,CDF-BY,P100100,OUT,Gate A
E0012062,2025-08-28 17:55:00+01:00,BHM-PR,P100294,OUT,Reception
E0012931,2025-06-29 19:11:00,BRI-01,X292531,OUT,Turnstile 1
E0009786,2025-08-12 14:47:00,LDN-HQ,P100495,OUT,Gate B
E0004012,2025-06-30 16:22:00Z,lds-ar,P100124,OUT,Turnstile 1
E0011761,2025-08-26 18:09:00,LDS-AR,P100132,OUT,Reception
E0000535,2025-06-04 10:06:00,LDS-AR,P100037,IN,Gate B
E0003771,2025-06-28 10:38:00,BHM-PR,P100218,IN,Reception
E0003961,2025-06-29 17:04:00,bri_01,P100125,OUT,Reception
E0007199,2025-07-24 10:33:00,MCH-CC,P100508,IN,Turnstile 1
E0010275,2025-08-15 20:08:00,GLW-CL,P100366,OUT,Turnstile 1
E0000586,2025-06-05 18:00:00,CDF-BY,P100096,OUT,Gate A
E0010831,2025-08-19 09:54:00,GLW-CL,P100402,IN,Gate B
E0009149,2025-08-08 14:01:00+01:00,CDF-BY,P100395,OUT,Gate A
E0007708,2025-07-28 09:01:00,MCH-CC,P100584,IN,Turnstile 1
E0005800,2025-07-13 17:50:00,NRW-QP,P100383,OUT,Reception
E0007475,27/07/2025 08:17,BHM-PR,P100271,IN,Reception
E0008899,2025-08-06 11:33:00,BEL-LG,P100619,IN,Gate A
E0000492,2025-06-04 17:33:00,mch_cc,P100571,OUT,Gate B
E0005667,2025-07-12 09:46:00,LDS-AR,P100132,IN,Gate A
E0012104,2025-08-29 07:50:00,LDS-AR,P100339,IN,Reception
E0010051,2025-08-14 07:57:00,MCH-CC,P100309,IN,Reception
E0008254,2025-08-01 20:12:00,GLW-CL,P100489,OUT,Reception
E0006889,2025-07-22 11:55:00,GLW-CL,P100223,IN,Gate A
E0006465,2025-07-18 07:48:00,NRW-QP,P100512,IN,Gate B
E0012063,2025-08-28 11:58:00,GLW-CL,P100416,IN,Reception
E0010325,2025-08-15 17:05:00,MCH-CC,P100016,OUT,Reception
E0003549,2025-06-27 15:56:00+00:00,BRI-01,P100542,OUT,Reception
E0008615,2025-08-05 10:25:00,GLW-CL,P100366,IN,Gate B
E0001917,2025-06-16 21:08:00,GLW-CL,P100212,OUT,Turnstile 1
E0003186,2025-06-24 14:33:00,BHM-PR,P100604,OUT,Turnstile 1
E0011062,2025-08-22 07:22:00,NRW-QP,P100191,IN,Gate A
E0001911,2025-06-16 17:07:00,MCH-CC,P100641,OUT,Gate B
E0004035,2025-06-30 11:41:00,LDS-AR,P100016,IN,Gate B
E0007378,2025-07-25 11:41:00,Belfast Lagan,P100496,IN,Turnstile 1
E0001134,2025-06-10 17:07:00+01:00,MCH-CC,P100108,OUT,Reception
E0008983,2025-08-07 19:42:00,NRW-QP,P100479,OUT,Turnstile 1
E0005081,08/07/2025 10:06,NRW-QP,P100188,IN,Gate B
E0002519,2025-06-20 18:11:00,BHM-PR,P100349,OUT,Reception
E0009452,2025-08-10 10:12:00,BEL-LG,P100078,IN,Reception
E0001318,2025-06-11 13:24:00,GLW-CL,P100329,OUT,Gate A
E0004369,2025-07-02 11:56:00,BHM-PR,P100604,IN,Gate B
E0000122,2025-06-01 10:06:00,BRI-01,P100441,IN,Reception
E0010075,2025-08-14 11:01:00,LDN-HQ,P100337,IN,Reception
E0002450,2025-06-19 16:41:00,NRW-QP,P100011,OUT,Gate A
E0007035,2025-07-23 15:10:00,EDI-EX,P100146,OUT,Turnstile 1
E0005663,2025-07-12 08:24:00,LDS-AR,P100598,IN,Turnstile 1
E0006081,2025-07-16 11:10:00,LDS-AR,P100199,IN,Gate A
E0007536,2025-07-27 17:12:00,NRW-QP,P100225,OUT,Gate B
E0002602,2025-06-20 11:52:00,BRI-01,P100441,IN,Turnstile 1
E0001523,2025-06-12 11:07:00,BRI-01,P100105,IN,Gate B
E0003485,2025-06-27 16:28:00+01:00,LDN-HQ,P100397,OUT,Gate B
E0002174,2025-06-18 09:17:00,MCH-CC,P100312,IN,Turnstile 1
E0003284,2025-06-25 10:06:00,EDI-EX,P100636,IN,Reception
E0004555,2025-07-04 11:16:00,MCH-CC,P100019,IN,Reception
E0003606,2025-06-27 18:11:00,EDI-EX,P100521,OUT,Gate A
E0011336,2025-08-23 08:15:00,MCH-CC,P100421,IN,Gate B
E0006430,2025-07-18 18:56:00,LDS-AR,P100442,OUT,Gate B
E0009849,2025-08-12 11:38:00,MCH-CC,P100488,IN,Gate B
E0006750,2025-07-21 08:36:00,GLW-CL,P100039,IN,Gate A
E0011935,27/08/2025 10:11,NRW-QP,P100456,IN,Gate B
E0003769,2025-06-28 07:17:00,BHM-PR,P100606,IN,Turnstile 1
E0005078,2025-07-08 21:36:00,EDI-EX,P100003,OUT,Reception
E0009009,2025-08-07 14:11:00+01:00,GLW-CL,P100182,OUT,Gate B
E0004039,2025-06-30 07:31:00,LDN-HQ,P100591,IN,Gate B
E0003503,2025-06-27 10:26:00,BRI-01,P100215,IN,Turnstile 1
E0001408,2025-06-12 13:23:00,MCH-CC,P100400,OUT,Gate A
E0004632,2025-07-04 16:06:00,BHM-PR,P100252,OUT,Gate B
E0008574,2025-08-04 10:03:00,NRW-QP,P100576,IN,Gate B
E0009454,2025-08-10 08:08:00,CDF-BY,P100137,IN,Turnstile 1
E0004936,2025-07-07 08:59:00,BRI-01,P100270,IN,Gate A
E0008338,02/08/2025 07:26,LDN-HQ,P100578,IN,Gate A
E0012946,2025-07-14 11:45:00,BHM-PR,X236556,IN,Gate B
E0007307,2025-07-25 10:34:00,LDN-HQ,P100527,IN,Gate B
E0002580,2025-06-20 13:26:00+01:00,CDF-BY,P100158,OUT,Gate A
E0006683,2025-07-20 17:05:00,CDF-BY,P100493,OUT,Gate B
E0003270,25/06/2025 09:08,MCH-CC,P100022,IN,Gate A
E0012572,2025-06-21 17:29:00,CDF-BY,X277996,IN,Reception
E0001868,2025-06-16 08:52:00,LDS-AR,P100194,IN,Reception
E0005551,2025-07-12 07:44:00,EDI-EX,P100088,IN,Turnstile 1
E0008993,2025-08-07 16:05:00+00:00,MCH-CC,P100200,OUT,Gate A
E0008005,2025-07-31 14:06:00,NRW-QP,P100236,OUT,Turnstile 1
E0010298,2025-08-15 17:00:00,EDI-EX,P100093,OUT,Gate B
E0002522,2025-06-20 07:34:00,MCH-CC,P100641,IN,Turnstile 1
E0007728,2025-07-29 08:52:00,GLW-CL,P100599,IN,Gate A
E0001821,15/06/2025 10:11,NRW-QP,P100029,IN,Gate B
E0007771,2025-07-29 16:57:00,,P100104,OUT,Turnstile 1
E0000052,2025-06-01 12:41:00,BEL-LG,P100178,OUT,Turnstile 1
E0003889,2025-06-29 07:54:00,MCH-CC,P100407,IN,Gate A
E0005188,2025-07-09 18:08:00,BHM-PR,P100418,OUT,Gate B
E0008822,2025-08-06 08:52:00,CDF-BY,P100158,IN,Reception
E0003578,2025-06-27 10:57:00,BHM-PR,P100595,IN,Gate A
E0004566,2025-07-04 07:40:00,EDI-EX,P100467,IN,Reception
E0008541,04/08/2025 10:35,GLW-CL,P100545,IN,Gate B
E0009948,2025-08-13 17:29:00,EDI-EX,P100550,OUT,Turnstile 1
E0010827,19/08/2025 08:49,GLW-CL,P100086,IN,Turnstile 1
E0006392,2025-07-18 17:48:00,Belfast Lagan,P100496,OUT,Reception
E0007448,2025-07-26 04:52:00,EDI-EX,P100373,OUT,Reception
E0001859,2025-06-15 16:51:00,LDS-AR,P100284,OUT,Turnstile 1
E0003780,2025-06-28 08:37:00,BEL-LG,P100078,IN,Reception
E0012542,2025-07-21 12:54:00,MCH-CC,X291226,OUT,Gate B
E0004962,2025-07-07 08:04:00,NRW-QP,P100179,IN,Reception
E0002810,2025-06-22 09:36:00,BEL-LG,P100452,IN,Turnstile 1
E0012507,2025-06-23 16:28:00,GLW-CL,X266059,IN,Gate A
E0000499,2025-06-04 13:10:00,BHM-PR,P100035,OUT,Reception
E0011074,2025-08-22 11:01:00,BRI-01,P100344,IN,Reception
E0012140,2025-08-29 16:48:00,GLW-CL,P100347,OUT,Reception
E0005199,2025-07-09 09:18:00,BHM-PR,P100231,IN,Turnstile 1
E0005073,2025-07-08 10:43:00,BRI-01,P100235,IN,Gate B
E0000426,2025-06-03 11:57:00,BEL-LG,P100010,IN,Gate A
E0004285,2025-07-02 15:18:00,BEL-LG,P100082,OUT,Turnstile 1
E0011130,2025-08-22 09:26:00,NRW-QP,P100308,IN,Gate A
E0011985,2025-08-27 12:39:00,NRW-QP,P100228,OUT,Gate B
E0000229,02/06/2025 08:50,LDS-AR,P100021,IN,Gate B
E0007223,2025-07-24 07:34:00,BRI-01,P100433,IN,Reception
E0010339,2025-08-15 22:15:00,BHM-PR,P100361,OUT,Gate B
E0002742,2025-06-21 18:34:00,NRW-QP,P100011,OUT,Reception
E0005138,2025-07-09 17:07:00,BHM-PR,P100352,OUT,Reception
E0011505,2025-08-24 11:52:00,MCH-CC,P100196,IN,Turnstile 1
E0006157,2025-07-16 07:31:00,GLW-CL,P100561,IN,Gate A
E0007183,2025-07-24 15:13:00,BHM-PR,P100643,OUT,Reception
E0008340,2025-08-02 10:00:00,MCH-CC,P100408,IN,Turnstile 1
E0002922,2025-06-22 19:18:00+00:00,LDS-AR,P100187,OUT,Gate B
E0006002,2025-07-15 11:16:00,LDS-AR,P100190,IN,Turnstile 1
E0005719,2025-07-12 14:36:00,BRI-01,P100235,OUT,Gate B
E0008972,2025-08-07 07:59:00,LDN-HQ,P100354,IN,Reception
E0005584,2025-07-12 20:13:00,LDN-HQ,P100476,OUT,Turnstile 1
E0011087,2025-08-22 20:40:00,BRI-01,P100165,OUT,Reception
E0003654,2025-06-28 21:28:00Z,LDS-AR,P100323,OUT,Reception
E0007945,2025-07-30 18:35:00,GLW-CL,P100549,OUT,Turnstile 1
E0011669,2025-08-26 11:10:00,NRW-QP,P100104,IN,Turnstile 1
E0001129,2025-06-10 07:49:00,BRI-01,P100637,IN,Gate A
E0008495,2025-08-03 11:16:00,EDI-EX,P100538,IN,Gate B
E0002332,2025-06-19 19:51:00,CDF-BY,P100596,OUT,Gate B
E0002209,2025-06-18 07:51:00,EDI-EX,P100075,IN,Gate A
E0009146,2025-08-08 08:21:00,Belfast Lagan,P100289,IN,Gate B
E0011702,2025-08-26 08:39:00,GLW CL,P100273,IN,Reception
E0007321,25/07/2025 08:54,EDI-EX,P100572,IN,Gate A
E0003154,24/06/2025 08:35,LDN-HQ,P100124,IN,Turnstile 1
E0009747,2025-08-12 16:06:00,BRI-01,P100274,OUT,Turnstile 1
E0010309,2025-08-15 07:30:00,EDI-EX,P100240,IN,Reception
E0009378,2025-08-09 18:33:00,,P100151,OUT,Gate B
E0012638,2025-07-27 17:09:00,NRW-QP,X279576,IN,Gate A
E0006241,2025-07-16 21:31:00,EDI-EX,P100409,OUT,Gate B
E0004991,2025-07-07 08:04:00,GLW-CL,P100416,IN,Gate B
E0002375,2025-06-19 08:58:00,GLW-CL,P100380,IN,Gate B
E0001633,2025-06-13 16:15:00,LDS-AR,P100513,OUT,Reception
E0008301,2025-08-01 19:25:00,LDN-HQ,P100348,OUT,Gate B
E0002299,18/06/2025 10:56,EDI-EX,P100043,IN,Gate B
E0009714,2025-08-12 07:11:00,NRW-QP,P100073,IN,Turnstile 1
E0004253,2025-07-02 08:56:00,GLW-CL,P100525,OUT,Reception
E0010010,2025-08-14 17:33:00+01:00,BHM-PR,P100102,OUT,Turnstile 1
E0002722,2025-06-21 08:43:00,EDI-EX,P100509,OUT,Gate B
E0010043,2025-08-14 08:42:00,NRW-QP,P100224,IN,Turnstile 1
E0007898,2025-07-30 10:15:00,LDN-HQ,P100594,IN,Turnstile 1
E0007855,30/07/2025 08:37,CDF-BY,P100319,IN,Turnstile 1
E0007301,25/07/2025 10:06,MCH-CC,P100595,IN,Turnstile 1
E0001737,2025-06-14 16:30:00,CDF-BY,P100316,OUT,Reception
E0010689,2025-08-19 07:45:00,BEL-LG,P100197,IN,Turnstile 1
E0009756,2025-08-12 16:52:00,BRI-01,P100025,OUT,Reception
E0005737,2025-07-13 07:28:00,EDI-EX,P100379,IN,Reception
E0012510,2025-07-26 18:49:00,LDN-HQ,X289770,IN,Gate A
E0009782,2025-08-12 20:13:00,,P100597,OUT,Gate B
E0007031,23/07/2025 09:00,CDF-BY,P100447,IN,Turnstile 1
E0012590,2025-08-06 08:19:00,LDN-HQ,X240455,OUT,Reception
E0005095,08/07/2025 08:05,BRI-01,P100576,IN,Gate B
E0002641,2025-06-20 10:53:00,EDI-EX,P100375,IN,Gate A
E0012438,2025-07-04 08:17:00,EDI-EX,X293782,IN,Turnstile 1
E0008763,2025-08-06 16:48:00,GLW-CL,P100585,OUT,Gate A
E0007624,2025-07-28 09:15:00,BRI-01,P100274,IN,Gate B
E0008870,2025-08-06 16:08:00,CDF-BY,P100264,OUT,Gate B
E0010687,2025-08-19 10:25:00,GLW-CL,P100376,IN,Gate A
E0002551,2025-06-20 15:54:00,BRI-01,P100614,OUT,Gate B
E0012636,2025-07-11 09:27:00,MCH-CC,X266775,OUT,Gate B
E0010163,2025-08-14 13:39:00,GLW-CL,P100549,OUT,Gate A
E0000939,2025-06-08 16:22:00,EDI-EX,P100567,OUT,Gate A
E0008517,2025-08-04 11:33:00,BRI-01,P100542,OUT,Turnstile 1
E0011653,2025-08-26 09:43:00,BHM-PR,P100014,IN,Reception
E0006450,2025-07-18 19:00:00,BRI-01,P100522,OUT,Reception
E0005645,2025-07-12 20:08:00,NRW-QP,P100029,OUT,Reception
E0006435,2025-07-18 10:09:00,NRW-QP,P100304,IN,Reception
E0013018,2025-07-26 14:10:00,BRI-01,X238964,OUT,Turnstile 1
E0004853,2025-07-06 13:29:00,BRI-01,P100129,OUT,Reception
E0002645,2025-06-20 10:01:00,,P100404,IN,Gate B
E0011496,2025-08-24 19:34:00,LDS-AR,P100171,OUT,Gate A
E0003166,2025-06-24 10:26:00,EDI-EX,P100075,IN,Gate A
E0003640,2025-06-27 16:48:00,MCH-CC,P100488,OUT,Gate B
E0005070,2025-07-08 19:25:00+01:00,BRI-01,P100159,OUT,Gate A
E0009614,2025-08-11 17:28:00,LDN HQ,P100500,OUT,Turnstile 1
E0006530,2025-07-19 08:49:00,NRW-QP,P100611,IN,Reception
E0012554,2025-07-31 09:51:00,LDS-AR,X291311,IN,Turnstile 1
E0004488,2025-07-04 15:48:00,BEL-LG,P100552,OUT,Reception
E0002062,2025-06-17 10:57:00,MCH-CC,P100408,IN,Gate B
E0004646,2025-07-05 15:30:00,BEL-LG,P100296,OUT,Reception
E0007476,2025-07-27 17:57:00,BHM-PR,P100271,OUT,Gate B
E0002813,2025-06-22 20:33:00,GLW-CL,P100402,OUT,Turnstile 1
E0012343,2025-08-31 08:58:00,CDF-BY,P100364,IN,Gate A
E0011361,2025-08-24 08:39:00,LDN-HQ,P100093,IN,Gate A
E0012717,2025-06-01 08:03:00,BEL-LG,X266379,OUT,Gate B
E0011826,2025-08-27 11:58:00,CDF-BY,P100244,IN,Turnstile 1
E0002550,2025-06-20 08:03:00,BRI-01,P100614,IN,Reception
E0009272,2025-08-08 09:41:00,LDS-AR,P100168,IN,Gate B
E0000889,2025-06-08 11:21:00,LDN-HQ,P100154,OUT,Reception
E0007845,2025-07-30 10:22:00,MCH-CC,P100465,IN,Reception
E0012806,2025-07-18 19:52:00,GLW-CL,X225059,OUT,Gate A
E0004175,2025-07-01 13:48:00,BEL-LG,P100616,OUT,Gate B
E0006751,2025-07-21 19:12:00,GLW-CL,P100039,OUT,Turnstile 1
E0011516,2025-08-24 08:12:00,BEL-LG,P100550,IN,Turnstile 1
E0001025,2025-06-09 09:00:00,EDI-EX,P100469,IN,Reception
E0004849,06/07/2025 09:19,mch_cc,P100571,IN,Gate A
E0008365,2025-08-02 07:53:00,BRI-01,P100637,IN,Gate A
E0011710,26/08/2025 11:18,,P100033,IN,Turnstile 1
E0001952,2025-06-16 07:57:00,GLW-CL,P100276,IN,Turnstile 1
E0008457,03/08/2025 10:23,BRI-01,P100249,IN,Turnstile 1
E0000352,2025-06-03 09:44:00,BRI-01,P100118,IN,Gate B
E0012751,2025-08-06 15:57:00,BHM-PR,X206778,IN,Gate A
E0000984,2025-06-09 11:30:00,BEL-LG,P100172,IN,Gate A
E0005481,2025-07-11 09:16:00,LDN-HQ,P100607,IN,Gate B
E0010328,2025-08-15 08:35:00,,P100061,IN,Reception
E0006703,2025-07-21 10:59:00,BHM-PR,P100107,IN,Gate A
E0004798,2025-07-06 20:05:00,GLW-CL,P100385,OUT,Gate B
E0012369,2025-08-31 18:54:00,GLW-CL,P100211,OUT,Turnstile 1
E0003663,2025-06-28 11:14:00,MCH-CC,P100464,IN,Gate B
E0008448,2025-08-03 19:19:00,BRI-01,P100462,OUT,Gate A
E0004658,2025-07-05 16:39:00,LDN-HQ,P100476,OUT,Reception
E0006415,2025-07-18 07:24:00,GLW-CL,P100503,IN,Reception
E0009472,2025-08-10 11:58:00,BEL-LG,P100404,IN,Turnstile 1
E0003151,2025-06-24 09:48:00,GLW-CL,P100182,IN,Gate A
E0011450,2025-08-24 19:06:00+00:00,GLW-CL,P100406,OUT,Reception
E0009464,2025-08-10 09:01:00,NRW-QP,P100501,IN,Turnstile 1
E0004814,2025-07-06 07:17:00,BHM-PR,P100595,IN,Gate B
E0010671,2025-08-18 15:08:00,GLW-CL,P100238,OUT,Gate A
E0005970,2025-07-15 09:58:00,bri_01,P100603,IN,Gate B
E0009268,2025-08-08 07:26:00,Manchester City Campus,P100470,IN,Reception
E0005144,2025-07-09 13:28:00,BHM-PR,P100152,OUT,Gate A
E0002940,2025-06-22 10:31:00,BHM-PR,P100266,IN,Reception
E0008241,2025-08-01 09:36:00,BRI-01,P100399,IN,Gate A
E0004511,2025-07-04 21:32:00,GLW CL,P100245,OUT,Gate A
E0001341,2025-06-11 11:43:00,LDS-AR,P100392,OUT,Reception
E0012330,2025-08-31 13:49:00,MCH-CC,P100309,OUT,Turnstile 1
E0001392,2025-06-12 17:33:00,NRW-QP,P100611,OUT,Reception
E0008484,03/08/2025 07:36,CDF-BY,P100301,IN,Gate B
E0008043,2025-07-31 10:47:00,NRW-QP,P100011,IN,Gate A
E0010214,2025-08-15 08:26:00,CDF-BY,P100299,IN,Gate A
E0009574,10/08/2025 11:21,LDN-HQ,P100581,IN,Gate A
E0009682,2025-08-11 22:38:00,LDN-HQ,P100167,OUT,Turnstile 1
E0007664,2025-07-28 14:55:00,BHM-PR,P100443,OUT,Gate B
E0006147,2025-07-16 19:10:00,LDS-AR,P100330,OUT,Gate A
E0006368,2025-07-18 09:49:00,LDS-AR,P100249,IN,Gate A
E0001584,2025-06-13 11:07:00,MCH-CC,P100147,IN,Gate B
E0001413,2025-06-12 09:29:00,CDF-BY,P100567,IN,Reception
E0011898,2025-08-27 14:55:00,BHM-PR,P100388,OUT,Gate A
E0011511,2025-08-24 11:54:00,GLW-CL,P100385,IN,Gate A
E0002257,18/06/2025 07:39,LDS-AR,P100543,IN,Reception
E0009744,2025-08-12 09:55:00,LDS-AR,P100154,IN,Gate B
E0009433,2025-08-10 16:41:00,BEL-LG,P100038,OUT,Gate A
